2022-2023 Division Subject-Area Participation Rates,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Div,50,King William County ,English: Reading,All Students,1073,1075,100
Div,50,King William County ,Mathematics,All Students,930,936,99
Div,50,King William County ,Science,All Students,304,307,99
Div,50,King William County ,English: Reading,Asian,0,0,0
Div,50,King William County ,Mathematics,Asian,0,0,0
Div,50,King William County ,English: Reading,Black,163,163,100
Div,50,King William County ,Mathematics,Black,140,142,99
Div,50,King William County ,Science,Black,52,53,98
Div,50,King William County ,English: Reading,Economically Disadvantaged,390,391,100
Div,50,King William County ,Mathematics,Economically Disadvantaged,352,356,99
Div,50,King William County ,Science,Economically Disadvantaged,111,114,97
Div,50,King William County ,English: Reading,English Learners,26,26,100
Div,50,King William County ,Mathematics,English Learners,25,25,100
Div,50,King William County ,Science,English Learners,10,10,100
Div,50,King William County ,English: Reading,Female,534,534,100
Div,50,King William County ,Mathematics,Female,463,466,99
Div,50,King William County ,Science,Female,147,147,100
Div,50,King William County ,English: Reading,Hispanic,46,46,100
Div,50,King William County ,Mathematics,Hispanic,39,39,100
Div,50,King William County ,Science,Hispanic,12,12,100
Div,50,King William County ,English: Reading,Male,539,541,100
Div,50,King William County ,Mathematics,Male,467,470,99
Div,50,King William County ,Science,Male,130,132,98
Div,50,King William County ,English: Reading,Students with Disabilities,157,159,99
Div,50,King William County ,Mathematics,Students with Disabilities,144,147,98
Div,50,King William County ,Science,Students with Disabilities,46,46,100
Div,50,King William County ,English: Reading,White,787,788,100
Div,50,King William County ,Mathematics,White,683,686,100
Div,50,King William County ,Science,White,219,221,99
Div,49,King and Queen County ,English: Reading,All Students,305,308,99
Div,49,King and Queen County ,Mathematics,All Students,271,275,99
Div,49,King and Queen County ,Science,All Students,125,129,97
Div,49,King and Queen County ,English: Reading,Black,99,99,100
Div,49,King and Queen County ,Mathematics,Black,88,89,99
Div,49,King and Queen County ,Science,Black,42,42,100
Div,49,King and Queen County ,English: Reading,Economically Disadvantaged,197,199,99
Div,49,King and Queen County ,Mathematics,Economically Disadvantaged,174,178,98
Div,49,King and Queen County ,Science,Economically Disadvantaged,80,84,95
Div,49,King and Queen County ,English: Reading,English Learners,0,0,0
Div,49,King and Queen County ,Mathematics,English Learners,0,0,0
Div,49,King and Queen County ,Science,English Learners,0,0,0
Div,49,King and Queen County ,English: Reading,Female,159,162,98
Div,49,King and Queen County ,Mathematics,Female,147,149,99
Div,49,King and Queen County ,Science,Female,46,48,96
Div,49,King and Queen County ,English: Reading,Hispanic,18,18,100
Div,49,King and Queen County ,Mathematics,Hispanic,17,17,100
Div,49,King and Queen County ,Science,Hispanic,0,0,0
Div,49,King and Queen County ,English: Reading,Male,146,146,100
Div,49,King and Queen County ,Mathematics,Male,124,126,98
Div,49,King and Queen County ,Science,Male,42,42,100
Div,49,King and Queen County ,English: Reading,Students with Disabilities,69,72,96
Div,49,King and Queen County ,Mathematics,Students with Disabilities,64,67,96
Div,49,King and Queen County ,Science,Students with Disabilities,36,39,92
Div,49,King and Queen County ,English: Reading,White,152,155,98
Div,49,King and Queen County ,Mathematics,White,133,136,98
Div,49,King and Queen County ,Science,White,65,69,94
Div,51,Lancaster County ,English: Reading,All Students,508,509,100
Div,51,Lancaster County ,Mathematics,All Students,438,438,100
Div,51,Lancaster County ,Science,All Students,232,234,99
Div,51,Lancaster County ,English: Reading,Asian,0,0,0
Div,51,Lancaster County ,Mathematics,Asian,0,0,0
Div,51,Lancaster County ,Science,Asian,0,0,0
Div,51,Lancaster County ,English: Reading,Black,277,277,100
Div,51,Lancaster County ,Mathematics,Black,235,235,100
Div,51,Lancaster County ,Science,Black,122,122,100
Div,51,Lancaster County ,English: Reading,Economically Disadvantaged,323,324,100
Div,51,Lancaster County ,Mathematics,Economically Disadvantaged,287,287,100
Div,51,Lancaster County ,Science,Economically Disadvantaged,136,138,99
Div,51,Lancaster County ,English: Reading,English Learners,0,0,0
Div,51,Lancaster County ,Mathematics,English Learners,0,0,0
Div,51,Lancaster County ,English: Reading,Female,256,257,100
Div,51,Lancaster County ,Mathematics,Female,221,221,100
Div,51,Lancaster County ,Science,Female,76,77,99
Div,51,Lancaster County ,English: Reading,Hispanic,0,0,0
Div,51,Lancaster County ,Mathematics,Hispanic,10,10,100
Div,51,Lancaster County ,Science,Hispanic,0,0,0
Div,51,Lancaster County ,English: Reading,Male,252,252,100
Div,51,Lancaster County ,Mathematics,Male,217,217,100
Div,51,Lancaster County ,Science,Male,72,72,100
Div,51,Lancaster County ,English: Reading,Students with Disabilities,78,79,99
Div,51,Lancaster County ,Mathematics,Students with Disabilities,70,70,100
Div,51,Lancaster County ,Science,Students with Disabilities,32,34,94
Div,51,Lancaster County ,English: Reading,White,193,194,99
Div,51,Lancaster County ,Mathematics,White,166,166,100
Div,51,Lancaster County ,Science,White,99,101,98
Div,52,Lee County ,English: Reading,All Students,1457,1466,99
Div,52,Lee County ,Mathematics,All Students,1366,1375,99
Div,52,Lee County ,Science,All Students,608,621,98
Div,52,Lee County ,English: Reading,Asian,0,0,0
Div,52,Lee County ,Mathematics,Asian,0,0,0
Div,52,Lee County ,English: Reading,Black,11,11,100
Div,52,Lee County ,Mathematics,Black,0,0,0
Div,52,Lee County ,Science,Black,0,0,0
Div,52,Lee County ,English: Reading,Economically Disadvantaged,912,919,99
Div,52,Lee County ,Mathematics,Economically Disadvantaged,849,855,99
Div,52,Lee County ,Science,Economically Disadvantaged,378,387,98
Div,52,Lee County ,English: Reading,English Learners,0,0,0
Div,52,Lee County ,Mathematics,English Learners,0,0,0
Div,52,Lee County ,English: Reading,Female,683,686,100
Div,52,Lee County ,Mathematics,Female,642,646,99
Div,52,Lee County ,Science,Female,230,232,99
Div,52,Lee County ,English: Reading,Hispanic,17,17,100
Div,52,Lee County ,Mathematics,Hispanic,16,16,100
Div,52,Lee County ,Science,Hispanic,0,0,0
Div,52,Lee County ,English: Reading,Male,774,780,99
Div,52,Lee County ,Mathematics,Male,724,729,99
Div,52,Lee County ,Science,Male,217,218,100
Div,52,Lee County ,English: Reading,Students with Disabilities,294,296,99
Div,52,Lee County ,Mathematics,Students with Disabilities,276,278,99
Div,52,Lee County ,Science,Students with Disabilities,106,110,96
Div,52,Lee County ,English: Reading,White,1407,1416,99
Div,52,Lee County ,Mathematics,White,1320,1328,99
Div,52,Lee County ,Science,White,588,601,98
Div,137,Lexington City ,English: Reading,All Students,335,338,99
Div,137,Lexington City ,Mathematics,All Students,339,341,99
Div,137,Lexington City ,Science,All Students,112,113,99
Div,137,Lexington City ,English: Reading,Asian,11,11,100
Div,137,Lexington City ,Mathematics,Asian,11,11,100
Div,137,Lexington City ,Science,Asian,0,0,0
Div,137,Lexington City ,English: Reading,Black,25,25,100
Div,137,Lexington City ,Mathematics,Black,25,25,100
Div,137,Lexington City ,Science,Black,0,0,0
Div,137,Lexington City ,English: Reading,Economically Disadvantaged,88,89,99
Div,137,Lexington City ,Mathematics,Economically Disadvantaged,92,93,99
Div,137,Lexington City ,Science,Economically Disadvantaged,25,26,96
Div,137,Lexington City ,English: Reading,English Learners,22,22,100
Div,137,Lexington City ,Mathematics,English Learners,26,26,100
Div,137,Lexington City ,Science,English Learners,0,0,0
Div,137,Lexington City ,English: Reading,Female,153,154,99
Div,137,Lexington City ,Mathematics,Female,153,154,99
Div,137,Lexington City ,Science,Female,46,47,98
Div,137,Lexington City ,English: Reading,Hispanic,22,22,100
Div,137,Lexington City ,Mathematics,Hispanic,22,22,100
Div,137,Lexington City ,Science,Hispanic,0,0,0
Div,137,Lexington City ,English: Reading,Male,181,183,99
Div,137,Lexington City ,Mathematics,Male,185,186,99
Div,137,Lexington City ,Science,Male,65,65,100
Div,137,Lexington City ,English: Reading,Students with Disabilities,23,23,100
Div,137,Lexington City ,Mathematics,Students with Disabilities,23,23,100
Div,137,Lexington City ,Science,Students with Disabilities,0,0,0
Div,137,Lexington City ,English: Reading,White,265,266,100
Div,137,Lexington City ,Mathematics,White,269,269,100
Div,137,Lexington City ,Science,White,89,89,100
Div,53,Loudoun County ,English: Reading,All Students,43363,43588,99
Div,53,Loudoun County ,Mathematics,All Students,38313,38856,99
Div,53,Loudoun County ,Science,All Students,15600,17658,88
Div,53,Loudoun County ,English: Reading,Asian,11504,11538,100
Div,53,Loudoun County ,Mathematics,Asian,10427,10523,99
Div,53,Loudoun County ,Science,Asian,3965,4237,94
Div,53,Loudoun County ,English: Reading,Black,3124,3146,99
Div,53,Loudoun County ,Mathematics,Black,2733,2784,98
Div,53,Loudoun County ,Science,Black,1140,1299,88
Div,53,Loudoun County ,English: Reading,Economically Disadvantaged,9225,9327,99
Div,53,Loudoun County ,Mathematics,Economically Disadvantaged,8359,8530,98
Div,53,Loudoun County ,Science,Economically Disadvantaged,3500,4037,87
Div,53,Loudoun County ,English: Reading,English Learners,9067,9135,99
Div,53,Loudoun County ,Mathematics,English Learners,9166,9268,99
Div,53,Loudoun County ,Science,English Learners,2996,3139,95
Div,53,Loudoun County ,English: Reading,Female,21133,21234,100
Div,53,Loudoun County ,Mathematics,Female,18637,18880,99
Div,53,Loudoun County ,Science,Female,6251,6301,99
Div,53,Loudoun County ,English: Reading,Hispanic,7817,7894,99
Div,53,Loudoun County ,Mathematics,Hispanic,7194,7315,98
Div,53,Loudoun County ,Science,Hispanic,3036,3428,89
Div,53,Loudoun County ,English: Reading,Male,22204,22328,99
Div,53,Loudoun County ,Mathematics,Male,19662,19960,99
Div,53,Loudoun County ,Science,Male,6561,6604,99
Div,53,Loudoun County ,English: Reading,Students with Disabilities,5032,5098,99
Div,53,Loudoun County ,Mathematics,Students with Disabilities,4574,4661,98
Div,53,Loudoun County ,Science,Students with Disabilities,1791,2066,87
Div,53,Loudoun County ,English: Reading,White,18057,18137,100
Div,53,Loudoun County ,Mathematics,White,15434,15672,98
Div,53,Loudoun County ,Science,White,6436,7552,85
Div,54,Louisa County ,English: Reading,All Students,2587,2639,98
Div,54,Louisa County ,Mathematics,All Students,2412,2452,98
Div,54,Louisa County ,Science,All Students,1098,1126,98
Div,54,Louisa County ,English: Reading,Asian,20,20,100
Div,54,Louisa County ,Mathematics,Asian,18,18,100
Div,54,Louisa County ,Science,Asian,0,0,0
Div,54,Louisa County ,English: Reading,Black,353,363,97
Div,54,Louisa County ,Mathematics,Black,324,330,98
Div,54,Louisa County ,Science,Black,166,170,98
Div,54,Louisa County ,English: Reading,Economically Disadvantaged,1087,1121,97
Div,54,Louisa County ,Mathematics,Economically Disadvantaged,1006,1031,98
Div,54,Louisa County ,Science,Economically Disadvantaged,456,479,95
Div,54,Louisa County ,English: Reading,English Learners,135,136,99
Div,54,Louisa County ,Mathematics,English Learners,141,142,99
Div,54,Louisa County ,Science,English Learners,42,43,98
Div,54,Louisa County ,English: Reading,Female,1276,1298,98
Div,54,Louisa County ,Mathematics,Female,1191,1214,98
Div,54,Louisa County ,Science,Female,372,379,98
Div,54,Louisa County ,English: Reading,Hispanic,177,183,97
Div,54,Louisa County ,Mathematics,Hispanic,168,171,98
Div,54,Louisa County ,Science,Hispanic,68,72,94
Div,54,Louisa County ,English: Reading,Male,1311,1341,98
Div,54,Louisa County ,Mathematics,Male,1221,1238,99
Div,54,Louisa County ,Science,Male,395,406,97
Div,54,Louisa County ,English: Reading,Students with Disabilities,437,458,95
Div,54,Louisa County ,Mathematics,Students with Disabilities,405,416,97
Div,54,Louisa County ,Science,Students with Disabilities,191,208,92
Div,54,Louisa County ,English: Reading,White,1830,1856,99
Div,54,Louisa County ,Mathematics,White,1701,1724,99
Div,54,Louisa County ,Science,White,756,772,98
Div,55,Lunenburg County ,English: Reading,All Students,766,772,99
Div,55,Lunenburg County ,Mathematics,All Students,681,685,99
Div,55,Lunenburg County ,Science,All Students,336,346,97
Div,55,Lunenburg County ,English: Reading,Asian,0,0,0
Div,55,Lunenburg County ,Mathematics,Asian,0,0,0
Div,55,Lunenburg County ,Science,Asian,0,0,0
Div,55,Lunenburg County ,English: Reading,Black,241,243,99
Div,55,Lunenburg County ,Mathematics,Black,215,217,99
Div,55,Lunenburg County ,Science,Black,108,110,98
Div,55,Lunenburg County ,English: Reading,Economically Disadvantaged,471,476,99
Div,55,Lunenburg County ,Mathematics,Economically Disadvantaged,425,429,99
Div,55,Lunenburg County ,Science,Economically Disadvantaged,203,210,97
Div,55,Lunenburg County ,English: Reading,English Learners,91,91,100
Div,55,Lunenburg County ,Mathematics,English Learners,85,85,100
Div,55,Lunenburg County ,Science,English Learners,35,35,100
Div,55,Lunenburg County ,English: Reading,Female,344,347,99
Div,55,Lunenburg County ,Mathematics,Female,309,311,99
Div,55,Lunenburg County ,Science,Female,97,97,100
Div,55,Lunenburg County ,English: Reading,Hispanic,115,115,100
Div,55,Lunenburg County ,Mathematics,Hispanic,104,104,100
Div,55,Lunenburg County ,Science,Hispanic,45,45,100
Div,55,Lunenburg County ,English: Reading,Male,422,425,99
Div,55,Lunenburg County ,Mathematics,Male,372,374,99
Div,55,Lunenburg County ,Science,Male,131,131,100
Div,55,Lunenburg County ,English: Reading,Students with Disabilities,122,125,98
Div,55,Lunenburg County ,Mathematics,Students with Disabilities,116,119,97
Div,55,Lunenburg County ,Science,Students with Disabilities,56,59,95
Div,55,Lunenburg County ,English: Reading,White,369,373,99
Div,55,Lunenburg County ,Mathematics,White,326,328,99
Div,55,Lunenburg County ,Science,White,169,176,96
Div,115,Lynchburg City ,English: Reading,All Students,3861,3920,98
Div,115,Lynchburg City ,Mathematics,All Students,3481,3551,98
Div,115,Lynchburg City ,Science,All Students,1346,1395,96
Div,115,Lynchburg City ,English: Reading,Asian,47,47,100
Div,115,Lynchburg City ,Mathematics,Asian,44,44,100
Div,115,Lynchburg City ,Science,Asian,11,11,100
Div,115,Lynchburg City ,English: Reading,Black,1879,1904,99
Div,115,Lynchburg City ,Mathematics,Black,1723,1755,98
Div,115,Lynchburg City ,Science,Black,704,729,97
Div,115,Lynchburg City ,English: Reading,Economically Disadvantaged,2457,2496,98
Div,115,Lynchburg City ,Mathematics,Economically Disadvantaged,2275,2319,98
Div,115,Lynchburg City ,Science,Economically Disadvantaged,882,919,96
Div,115,Lynchburg City ,English: Reading,English Learners,158,159,99
Div,115,Lynchburg City ,Mathematics,English Learners,168,169,99
Div,115,Lynchburg City ,Science,English Learners,72,72,100
Div,115,Lynchburg City ,English: Reading,Female,1896,1923,99
Div,115,Lynchburg City ,Mathematics,Female,1703,1736,98
Div,115,Lynchburg City ,Science,Female,557,566,98
Div,115,Lynchburg City ,English: Reading,Hispanic,303,309,98
Div,115,Lynchburg City ,Mathematics,Hispanic,290,298,97
Div,115,Lynchburg City ,Science,Hispanic,121,125,97
Div,115,Lynchburg City ,English: Reading,Male,1965,1997,98
Div,115,Lynchburg City ,Mathematics,Male,1778,1815,98
Div,115,Lynchburg City ,Science,Male,557,571,98
Div,115,Lynchburg City ,English: Reading,Students with Disabilities,526,540,97
Div,115,Lynchburg City ,Mathematics,Students with Disabilities,510,523,98
Div,115,Lynchburg City ,Science,Students with Disabilities,196,207,95
Div,115,Lynchburg City ,English: Reading,White,1244,1263,98
Div,115,Lynchburg City ,Mathematics,White,1078,1095,98
Div,115,Lynchburg City ,Science,White,374,385,97
Div,56,Madison County ,English: Reading,All Students,866,873,99
Div,56,Madison County ,Mathematics,All Students,780,783,100
Div,56,Madison County ,Science,All Students,326,333,98
Div,56,Madison County ,English: Reading,Asian,0,0,0
Div,56,Madison County ,Mathematics,Asian,0,0,0
Div,56,Madison County ,Science,Asian,0,0,0
Div,56,Madison County ,English: Reading,Black,55,55,100
Div,56,Madison County ,Mathematics,Black,49,49,100
Div,56,Madison County ,Science,Black,16,16,100
Div,56,Madison County ,English: Reading,Economically Disadvantaged,390,396,98
Div,56,Madison County ,Mathematics,Economically Disadvantaged,348,351,99
Div,56,Madison County ,Science,Economically Disadvantaged,154,159,97
Div,56,Madison County ,English: Reading,English Learners,27,27,100
Div,56,Madison County ,Mathematics,English Learners,27,27,100
Div,56,Madison County ,Science,English Learners,0,0,0
Div,56,Madison County ,English: Reading,Female,428,430,100
Div,56,Madison County ,Mathematics,Female,387,387,100
Div,56,Madison County ,Science,Female,129,130,99
Div,56,Madison County ,English: Reading,Hispanic,55,55,100
Div,56,Madison County ,Mathematics,Hispanic,52,52,100
Div,56,Madison County ,Science,Hispanic,17,17,100
Div,56,Madison County ,English: Reading,Male,438,443,99
Div,56,Madison County ,Mathematics,Male,393,396,99
Div,56,Madison County ,Science,Male,107,107,100
Div,56,Madison County ,English: Reading,Students with Disabilities,93,96,97
Div,56,Madison County ,Mathematics,Students with Disabilities,89,90,99
Div,56,Madison County ,Science,Students with Disabilities,26,30,87
Div,56,Madison County ,English: Reading,White,667,674,99
Div,56,Madison County ,Mathematics,White,596,599,99
Div,56,Madison County ,Science,White,266,273,97
Div,143,Manassas City ,English: Reading,All Students,3680,3712,99
Div,143,Manassas City ,Mathematics,All Students,3367,3415,99
Div,143,Manassas City ,Science,All Students,1217,1224,99
Div,143,Manassas City ,English: Reading,Asian,124,124,100
Div,143,Manassas City ,Mathematics,Asian,105,111,95
Div,143,Manassas City ,Science,Asian,36,36,100
Div,143,Manassas City ,English: Reading,Black,346,349,99
Div,143,Manassas City ,Mathematics,Black,311,315,99
Div,143,Manassas City ,Science,Black,111,113,98
Div,143,Manassas City ,English: Reading,Economically Disadvantaged,1771,1782,99
Div,143,Manassas City ,Mathematics,Economically Disadvantaged,1631,1642,99
Div,143,Manassas City ,Science,Economically Disadvantaged,583,585,100
Div,143,Manassas City ,English: Reading,English Learners,2137,2146,100
Div,143,Manassas City ,Mathematics,English Learners,2140,2145,100
Div,143,Manassas City ,Science,English Learners,765,768,100
Div,143,Manassas City ,English: Reading,Female,1802,1816,99
Div,143,Manassas City ,Mathematics,Female,1633,1653,99
Div,143,Manassas City ,Science,Female,531,531,100
Div,143,Manassas City ,English: Reading,Hispanic,2561,2578,99
Div,143,Manassas City ,Mathematics,Hispanic,2368,2386,99
Div,143,Manassas City ,Science,Hispanic,879,883,100
Div,143,Manassas City ,English: Reading,Male,1877,1894,99
Div,143,Manassas City ,Mathematics,Male,1732,1760,98
Div,143,Manassas City ,Science,Male,570,570,100
Div,143,Manassas City ,English: Reading,Students with Disabilities,307,310,99
Div,143,Manassas City ,Mathematics,Students with Disabilities,280,282,99
Div,143,Manassas City ,Science,Students with Disabilities,104,106,98
Div,143,Manassas City ,English: Reading,White,436,445,98
Div,143,Manassas City ,Mathematics,White,387,401,97
Div,143,Manassas City ,Science,White,122,123,99
Div,144,Manassas Park City ,English: Reading,All Students,1689,1706,99
Div,144,Manassas Park City ,Mathematics,All Students,1554,1574,99
Div,144,Manassas Park City ,Science,All Students,695,739,94
Div,144,Manassas Park City ,English: Reading,Asian,99,99,100
Div,144,Manassas Park City ,Mathematics,Asian,90,91,99
Div,144,Manassas Park City ,Science,Asian,29,30,97
Div,144,Manassas Park City ,English: Reading,Black,117,117,100
Div,144,Manassas Park City ,Mathematics,Black,103,104,99
Div,144,Manassas Park City ,Science,Black,49,52,94
Div,144,Manassas Park City ,English: Reading,Economically Disadvantaged,863,872,99
Div,144,Manassas Park City ,Mathematics,Economically Disadvantaged,797,808,99
Div,144,Manassas Park City ,Science,Economically Disadvantaged,346,367,94
Div,144,Manassas Park City ,English: Reading,English Learners,887,895,99
Div,144,Manassas Park City ,Mathematics,English Learners,890,899,99
Div,144,Manassas Park City ,Science,English Learners,330,346,95
Div,144,Manassas Park City ,English: Reading,Female,803,805,100
Div,144,Manassas Park City ,Mathematics,Female,747,750,100
Div,144,Manassas Park City ,Science,Female,238,238,100
Div,144,Manassas Park City ,English: Reading,Hispanic,1182,1192,99
Div,144,Manassas Park City ,Mathematics,Hispanic,1101,1111,99
Div,144,Manassas Park City ,Science,Hispanic,500,531,94
Div,144,Manassas Park City ,English: Reading,Male,886,901,98
Div,144,Manassas Park City ,Mathematics,Male,807,824,98
Div,144,Manassas Park City ,Science,Male,285,289,99
Div,144,Manassas Park City ,English: Reading,Students with Disabilities,249,256,97
Div,144,Manassas Park City ,Mathematics,Students with Disabilities,235,243,97
Div,144,Manassas Park City ,Science,Students with Disabilities,91,101,90
Div,144,Manassas Park City ,English: Reading,White,188,193,97
Div,144,Manassas Park City ,Mathematics,White,168,174,97
Div,144,Manassas Park City ,Science,White,79,86,92
Div,116,Martinsville City ,English: Reading,All Students,880,886,99
Div,116,Martinsville City ,Mathematics,All Students,833,835,100
Div,116,Martinsville City ,Science,All Students,324,325,100
Div,116,Martinsville City ,English: Reading,Asian,0,0,0
Div,116,Martinsville City ,Mathematics,Asian,0,0,0
Div,116,Martinsville City ,Science,Asian,0,0,0
Div,116,Martinsville City ,English: Reading,Black,520,523,99
Div,116,Martinsville City ,Mathematics,Black,490,491,100
Div,116,Martinsville City ,Science,Black,198,199,99
Div,116,Martinsville City ,English: Reading,Economically Disadvantaged,721,725,99
Div,116,Martinsville City ,Mathematics,Economically Disadvantaged,680,681,100
Div,116,Martinsville City ,Science,Economically Disadvantaged,257,258,100
Div,116,Martinsville City ,English: Reading,English Learners,94,94,100
Div,116,Martinsville City ,Mathematics,English Learners,93,93,100
Div,116,Martinsville City ,Science,English Learners,36,36,100
Div,116,Martinsville City ,English: Reading,Female,431,433,100
Div,116,Martinsville City ,Mathematics,Female,401,401,100
Div,116,Martinsville City ,Science,Female,125,125,100
Div,116,Martinsville City ,English: Reading,Hispanic,129,129,100
Div,116,Martinsville City ,Mathematics,Hispanic,119,119,100
Div,116,Martinsville City ,Science,Hispanic,42,42,100
Div,116,Martinsville City ,English: Reading,Male,449,453,99
Div,116,Martinsville City ,Mathematics,Male,432,434,100
Div,116,Martinsville City ,Science,Male,138,138,100
Div,116,Martinsville City ,English: Reading,Students with Disabilities,123,123,100
Div,116,Martinsville City ,Mathematics,Students with Disabilities,116,116,100
Div,116,Martinsville City ,Science,Students with Disabilities,50,50,100
Div,116,Martinsville City ,English: Reading,White,168,170,99
Div,116,Martinsville City ,Mathematics,White,164,164,100
Div,116,Martinsville City ,Science,White,67,67,100
Div,57,Mathews County ,English: Reading,All Students,463,465,100
Div,57,Mathews County ,Mathematics,All Students,408,410,100
Div,57,Mathews County ,Science,All Students,189,191,99
Div,57,Mathews County ,English: Reading,Asian,0,0,0
Div,57,Mathews County ,Mathematics,Asian,0,0,0
Div,57,Mathews County ,Science,Asian,0,0,0
Div,57,Mathews County ,English: Reading,Black,34,34,100
Div,57,Mathews County ,Mathematics,Black,31,32,97
Div,57,Mathews County ,Science,Black,14,14,100
Div,57,Mathews County ,English: Reading,Economically Disadvantaged,222,224,99
Div,57,Mathews County ,Mathematics,Economically Disadvantaged,207,209,99
Div,57,Mathews County ,Science,Economically Disadvantaged,82,83,99
Div,57,Mathews County ,English: Reading,English Learners,14,14,100
Div,57,Mathews County ,Mathematics,English Learners,14,14,100
Div,57,Mathews County ,Science,English Learners,0,0,0
Div,57,Mathews County ,English: Reading,Female,226,226,100
Div,57,Mathews County ,Mathematics,Female,192,193,99
Div,57,Mathews County ,Science,Female,57,57,100
Div,57,Mathews County ,English: Reading,Hispanic,25,25,100
Div,57,Mathews County ,Mathematics,Hispanic,24,24,100
Div,57,Mathews County ,Science,Hispanic,13,13,100
Div,57,Mathews County ,English: Reading,Male,237,239,99
Div,57,Mathews County ,Mathematics,Male,216,217,100
Div,57,Mathews County ,Science,Male,84,84,100
Div,57,Mathews County ,English: Reading,Students with Disabilities,78,78,100
Div,57,Mathews County ,Mathematics,Students with Disabilities,76,76,100
Div,57,Mathews County ,Science,Students with Disabilities,26,26,100
Div,57,Mathews County ,English: Reading,White,367,369,99
Div,57,Mathews County ,Mathematics,White,318,319,100
Div,57,Mathews County ,Science,White,147,149,99
Div,58,Mecklenburg County ,English: Reading,All Students,1944,1956,99
Div,58,Mecklenburg County ,Mathematics,All Students,1759,1778,99
Div,58,Mecklenburg County ,Science,All Students,834,840,99
Div,58,Mecklenburg County ,English: Reading,Asian,12,12,100
Div,58,Mecklenburg County ,Mathematics,Asian,11,11,100
Div,58,Mecklenburg County ,Science,Asian,0,0,0
Div,58,Mecklenburg County ,English: Reading,Black,806,814,99
Div,58,Mecklenburg County ,Mathematics,Black,716,730,98
Div,58,Mecklenburg County ,Science,Black,351,354,99
Div,58,Mecklenburg County ,English: Reading,Economically Disadvantaged,1123,1132,99
Div,58,Mecklenburg County ,Mathematics,Economically Disadvantaged,1042,1053,99
Div,58,Mecklenburg County ,Science,Economically Disadvantaged,460,462,100
Div,58,Mecklenburg County ,English: Reading,English Learners,57,57,100
Div,58,Mecklenburg County ,Mathematics,English Learners,57,58,98
Div,58,Mecklenburg County ,Science,English Learners,14,14,100
Div,58,Mecklenburg County ,English: Reading,Female,966,972,99
Div,58,Mecklenburg County ,Mathematics,Female,872,881,99
Div,58,Mecklenburg County ,Science,Female,281,282,100
Div,58,Mecklenburg County ,English: Reading,Hispanic,107,107,100
Div,58,Mecklenburg County ,Mathematics,Hispanic,104,105,99
Div,58,Mecklenburg County ,Science,Hispanic,38,38,100
Div,58,Mecklenburg County ,English: Reading,Male,978,984,99
Div,58,Mecklenburg County ,Mathematics,Male,887,897,99
Div,58,Mecklenburg County ,Science,Male,279,280,100
Div,58,Mecklenburg County ,English: Reading,Students with Disabilities,247,250,99
Div,58,Mecklenburg County ,Mathematics,Students with Disabilities,233,237,98
Div,58,Mecklenburg County ,Science,Students with Disabilities,96,96,100
Div,58,Mecklenburg County ,English: Reading,White,899,903,100
Div,58,Mecklenburg County ,Mathematics,White,816,820,100
Div,58,Mecklenburg County ,Science,White,395,398,99
Div,59,Middlesex County ,English: Reading,All Students,614,619,99
Div,59,Middlesex County ,Mathematics,All Students,549,552,99
Div,59,Middlesex County ,Science,All Students,241,245,98
Div,59,Middlesex County ,English: Reading,Asian,0,0,0
Div,59,Middlesex County ,Mathematics,Asian,0,0,0
Div,59,Middlesex County ,English: Reading,Black,115,117,98
Div,59,Middlesex County ,Mathematics,Black,101,102,99
Div,59,Middlesex County ,Science,Black,48,49,98
Div,59,Middlesex County ,English: Reading,Economically Disadvantaged,387,391,99
Div,59,Middlesex County ,Mathematics,Economically Disadvantaged,354,356,99
Div,59,Middlesex County ,Science,Economically Disadvantaged,152,156,97
Div,59,Middlesex County ,English: Reading,English Learners,24,24,100
Div,59,Middlesex County ,Mathematics,English Learners,24,24,100
Div,59,Middlesex County ,Science,English Learners,0,0,0
Div,59,Middlesex County ,English: Reading,Female,317,320,99
Div,59,Middlesex County ,Mathematics,Female,292,294,99
Div,59,Middlesex County ,Science,Female,95,96,99
Div,59,Middlesex County ,English: Reading,Hispanic,45,45,100
Div,59,Middlesex County ,Mathematics,Hispanic,41,41,100
Div,59,Middlesex County ,Science,Hispanic,18,18,100
Div,59,Middlesex County ,English: Reading,Male,297,299,99
Div,59,Middlesex County ,Mathematics,Male,257,258,100
Div,59,Middlesex County ,Science,Male,96,96,100
Div,59,Middlesex County ,English: Reading,Students with Disabilities,94,97,97
Div,59,Middlesex County ,Mathematics,Students with Disabilities,90,91,99
Div,59,Middlesex County ,Science,Students with Disabilities,45,46,98
Div,59,Middlesex County ,English: Reading,White,406,409,99
Div,59,Middlesex County ,Mathematics,White,361,363,99
Div,59,Middlesex County ,Science,White,160,163,98
Div,60,Montgomery County ,English: Reading,All Students,5058,5077,100
Div,60,Montgomery County ,Mathematics,All Students,4489,4526,99
Div,60,Montgomery County ,Science,All Students,2083,2120,98
Div,60,Montgomery County ,English: Reading,Asian,210,211,100
Div,60,Montgomery County ,Mathematics,Asian,184,185,99
Div,60,Montgomery County ,Science,Asian,88,88,100
Div,60,Montgomery County ,English: Reading,Black,223,225,99
