Level,Div Num,Div Name,Subject,Subgroup,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate
Div,51,Lancaster County ,History and Social Sciences,Multiple Races,,47,30
Div,51,Lancaster County ,Mathematics,Multiple Races,27,52,55
Div,51,Lancaster County ,Remote English: Reading,Multiple Races,<,,
Div,51,Lancaster County ,Remote Mathematics,Multiple Races,<,,
Div,51,Lancaster County ,Science,Multiple Races,<,47,83
Div,51,Lancaster County ,English: Reading,Students with Disabilities,23,36,29
Div,51,Lancaster County ,English: Writing,Students with Disabilities,<,<,8
Div,51,Lancaster County ,History and Social Sciences,Students with Disabilities,15,24,15
Div,51,Lancaster County ,Mathematics,Students with Disabilities,19,26,30
Div,51,Lancaster County ,Remote English: Reading,Students with Disabilities,<,,
Div,51,Lancaster County ,Remote Mathematics,Students with Disabilities,<,,
Div,51,Lancaster County ,Science,Students with Disabilities,21,28,38
Div,51,Lancaster County ,Remote Science,Students with Disabilities,<,,
Div,51,Lancaster County ,English: Reading,White,63,77,73
Div,51,Lancaster County ,English: Writing,White,<,46,41
Div,51,Lancaster County ,History and Social Sciences,White,<,64,62
Div,51,Lancaster County ,Mathematics,White,39,68,71
Div,51,Lancaster County ,Remote Mathematics,White,56,,
Div,51,Lancaster County ,Science,White,62,74,68
Div,51,Lancaster County ,Remote English: Reading,White,50,,
Div,51,Lancaster County ,Remote Science,White,<,,
Div,52,Lee County ,English: Reading,All Students,69,71,73
Div,52,Lee County ,English: Writing,All Students,34,45,49
Div,52,Lee County ,History and Social Sciences,All Students,47,62,66
Div,52,Lee County ,Mathematics,All Students,53,70,76
Div,52,Lee County ,Remote Mathematics,All Students,<,,
Div,52,Lee County ,Remote English: Reading,All Students,<,,
Div,52,Lee County ,Science,All Students,52,65,62
Div,52,Lee County ,English: Reading,Asian,<,<,<
Div,52,Lee County ,English: Writing,Asian,,<,<
Div,52,Lee County ,History and Social Sciences,Asian,<,,<
Div,52,Lee County ,Mathematics,Asian,<,<,<
Div,52,Lee County ,Science,Asian,<,<,<
Div,52,Lee County ,English: Reading,Black,30,58,70
Div,52,Lee County ,English: Writing,Black,<,<,<
Div,52,Lee County ,History and Social Sciences,Black,<,<,<
Div,52,Lee County ,Mathematics,Black,20,55,<
Div,52,Lee County ,Science,Black,<,<,<
Div,52,Lee County ,English: Reading,Economically Disadvantaged,63,68,69
Div,52,Lee County ,English: Writing,Economically Disadvantaged,21,42,40
Div,52,Lee County ,History and Social Sciences,Economically Disadvantaged,38,57,62
Div,52,Lee County ,Mathematics,Economically Disadvantaged,43,67,73
Div,52,Lee County ,Science,Economically Disadvantaged,42,58,55
Div,52,Lee County ,Remote English: Reading,Economically Disadvantaged,<,,
Div,52,Lee County ,Remote Mathematics,Economically Disadvantaged,<,,
Div,52,Lee County ,English: Reading,English Learners,,<,<
Div,52,Lee County ,History and Social Sciences,English Learners,,<,<
Div,52,Lee County ,Mathematics,English Learners,,<,<
Div,52,Lee County ,English: Reading,Female,70,72,74
Div,52,Lee County ,English: Writing,Female,46,56,55
Div,52,Lee County ,History and Social Sciences,Female,46,61,62
Div,52,Lee County ,Mathematics,Female,52,72,78
Div,52,Lee County ,Science,Female,51,65,61
Div,52,Lee County ,English: Reading,Hispanic,86,77,50
Div,52,Lee County ,English: Writing,Hispanic,<,<,<
Div,52,Lee County ,History and Social Sciences,Hispanic,60,82,70
Div,52,Lee County ,Mathematics,Hispanic,68,70,76
Div,52,Lee County ,Science,Hispanic,79,67,82
Div,52,Lee County ,English: Reading,Male,68,71,72
Div,52,Lee County ,English: Writing,Male,22,34,42
Div,52,Lee County ,History and Social Sciences,Male,48,63,70
Div,52,Lee County ,Mathematics,Male,54,69,75
Div,52,Lee County ,Remote English: Reading,Male,<,,
Div,52,Lee County ,Remote Mathematics,Male,<,,
Div,52,Lee County ,Science,Male,53,64,64
Div,52,Lee County ,English: Reading,Multiple Races,50,37,35
Div,52,Lee County ,English: Writing,Multiple Races,,<,<
Div,52,Lee County ,History and Social Sciences,Multiple Races,<,<,<
Div,52,Lee County ,Mathematics,Multiple Races,36,52,57
Div,52,Lee County ,Science,Multiple Races,<,<,<
Div,52,Lee County ,English: Reading,Students with Disabilities,48,55,53
Div,52,Lee County ,English: Writing,Students with Disabilities,30,16,13
Div,52,Lee County ,History and Social Sciences,Students with Disabilities,21,51,39
Div,52,Lee County ,Mathematics,Students with Disabilities,34,48,54
Div,52,Lee County ,Science,Students with Disabilities,27,39,42
Div,52,Lee County ,English: Reading,White,69,72,74
Div,52,Lee County ,English: Writing,White,33,45,49
Div,52,Lee County ,History and Social Sciences,White,47,62,66
Div,52,Lee County ,Mathematics,White,53,71,76
Div,52,Lee County ,Remote English: Reading,White,<,,
Div,52,Lee County ,Science,White,52,65,63
Div,52,Lee County ,Remote Mathematics,White,<,,
Div,137,Lexington City ,English: Reading,All Students,87,91,88
Div,137,Lexington City ,English: Writing,All Students,79,83,83
Div,137,Lexington City ,History and Social Sciences,All Students,78,90,90
Div,137,Lexington City ,Mathematics,All Students,81,88,87
Div,137,Lexington City ,Science,All Students,79,84,89
Div,137,Lexington City ,Remote Mathematics,All Students,<,,
Div,137,Lexington City ,Remote English: Reading,All Students,<,,
Div,137,Lexington City ,Remote Science,All Students,<,,
Div,137,Lexington City ,English: Reading,Asian,<,<,91
Div,137,Lexington City ,English: Writing,Asian,<,<,<
Div,137,Lexington City ,History and Social Sciences,Asian,<,<,<
Div,137,Lexington City ,Mathematics,Asian,<,<,100
Div,137,Lexington City ,Science,Asian,<,<,<
Div,137,Lexington City ,English: Reading,Black,65,76,64
Div,137,Lexington City ,English: Writing,Black,<,<,<
Div,137,Lexington City ,History and Social Sciences,Black,<,<,67
Div,137,Lexington City ,Mathematics,Black,45,75,68
Div,137,Lexington City ,Science,Black,<,75,50
Div,137,Lexington City ,English: Reading,Economically Disadvantaged,72,83,75
Div,137,Lexington City ,English: Writing,Economically Disadvantaged,65,75,<
Div,137,Lexington City ,History and Social Sciences,Economically Disadvantaged,58,77,82
Div,137,Lexington City ,Mathematics,Economically Disadvantaged,56,80,73
Div,137,Lexington City ,Science,Economically Disadvantaged,55,68,71
Div,137,Lexington City ,English: Reading,English Learners,<,67,60
Div,137,Lexington City ,English: Writing,English Learners,<,,
Div,137,Lexington City ,History and Social Sciences,English Learners,<,<,<
Div,137,Lexington City ,Mathematics,English Learners,30,83,50
Div,137,Lexington City ,Science,English Learners,<,<,<
Div,137,Lexington City ,English: Reading,Female,89,93,87
Div,137,Lexington City ,English: Writing,Female,74,87,89
Div,137,Lexington City ,History and Social Sciences,Female,77,86,89
Div,137,Lexington City ,Mathematics,Female,82,87,84
Div,137,Lexington City ,Remote English: Reading,Female,<,,
Div,137,Lexington City ,Remote Science,Female,<,,
Div,137,Lexington City ,Science,Female,73,83,86
Div,137,Lexington City ,English: Reading,Hispanic,72,71,68
Div,137,Lexington City ,English: Writing,Hispanic,<,<,<
Div,137,Lexington City ,History and Social Sciences,Hispanic,54,67,75
Div,137,Lexington City ,Mathematics,Hispanic,56,77,68
Div,137,Lexington City ,Remote Mathematics,Hispanic,<,,
Div,137,Lexington City ,Science,Hispanic,54,43,82
Div,137,Lexington City ,Remote English: Reading,Hispanic,<,,
Div,137,Lexington City ,English: Reading,Male,86,89,88
Div,137,Lexington City ,English: Writing,Male,84,75,79
Div,137,Lexington City ,History and Social Sciences,Male,78,93,91
Div,137,Lexington City ,Mathematics,Male,80,89,90
Div,137,Lexington City ,Remote English: Reading,Male,<,,
Div,137,Lexington City ,Remote Mathematics,Male,<,,
Div,137,Lexington City ,Science,Male,86,85,91
Div,137,Lexington City ,English: Reading,Multiple Races,<,<,<
Div,137,Lexington City ,History and Social Sciences,Multiple Races,,<,<
Div,137,Lexington City ,Mathematics,Multiple Races,<,<,<
Div,137,Lexington City ,Science,Multiple Races,<,<,<
Div,137,Lexington City ,English: Reading,Students with Disabilities,33,71,57
Div,137,Lexington City ,English: Writing,Students with Disabilities,<,<,<
Div,137,Lexington City ,History and Social Sciences,Students with Disabilities,<,64,<
Div,137,Lexington City ,Mathematics,Students with Disabilities,30,46,58
Div,137,Lexington City ,Science,Students with Disabilities,<,46,50
Div,137,Lexington City ,English: Reading,White,91,95,92
Div,137,Lexington City ,English: Writing,White,83,83,87
Div,137,Lexington City ,History and Social Sciences,White,82,94,95
Div,137,Lexington City ,Mathematics,White,87,92,91
Div,137,Lexington City ,Remote English: Reading,White,<,,
Div,137,Lexington City ,Remote Mathematics,White,<,,
Div,137,Lexington City ,Remote Science,White,<,,
Div,137,Lexington City ,Science,White,86,91,94
Div,53,Loudoun County ,English: Reading,All Students,79,80,80
Div,53,Loudoun County ,English: Writing,All Students,81,81,81
Div,53,Loudoun County ,History and Social Sciences,All Students,71,81,80
Div,53,Loudoun County ,Mathematics,All Students,64,74,76
Div,53,Loudoun County ,Science,All Students,72,75,74
Div,53,Loudoun County ,Remote Mathematics,All Students,78,,
Div,53,Loudoun County ,Remote English: Reading,All Students,84,,
Div,53,Loudoun County ,Remote Science,All Students,80,,
Div,53,Loudoun County ,English: Reading,Asian,90,90,90
Div,53,Loudoun County ,English: Writing,Asian,90,92,91
Div,53,Loudoun County ,History and Social Sciences,Asian,85,92,91
Div,53,Loudoun County ,Mathematics,Asian,84,88,89
Div,53,Loudoun County ,Remote Science,Asian,89,,
Div,53,Loudoun County ,Remote Mathematics,Asian,89,,
Div,53,Loudoun County ,Remote English: Reading,Asian,91,,
Div,53,Loudoun County ,Science,Asian,85,86,85
Div,53,Loudoun County ,English: Reading,Black,72,73,73
Div,53,Loudoun County ,English: Writing,Black,69,70,71
Div,53,Loudoun County ,History and Social Sciences,Black,79,70,66
Div,53,Loudoun County ,Mathematics,Black,50,62,64
Div,53,Loudoun County ,Remote Science,Black,74,,
Div,53,Loudoun County ,Remote Mathematics,Black,56,,
Div,53,Loudoun County ,Science,Black,57,63,63
Div,53,Loudoun County ,Remote English: Reading,Black,78,,
Div,53,Loudoun County ,English: Reading,Economically Disadvantaged,53,59,57
Div,53,Loudoun County ,English: Writing,Economically Disadvantaged,59,61,59
Div,53,Loudoun County ,History and Social Sciences,Economically Disadvantaged,56,60,57
Div,53,Loudoun County ,Mathematics,Economically Disadvantaged,34,51,52
Div,53,Loudoun County ,Remote English: Reading,Economically Disadvantaged,64,,
Div,53,Loudoun County ,Science,Economically Disadvantaged,41,51,50
Div,53,Loudoun County ,Remote Mathematics,Economically Disadvantaged,47,,
Div,53,Loudoun County ,Remote Science,Economically Disadvantaged,56,,
Div,53,Loudoun County ,English: Reading,English Learners,27,36,36
Div,53,Loudoun County ,English: Writing,English Learners,16,16,17
Div,53,Loudoun County ,History and Social Sciences,English Learners,57,38,39
Div,53,Loudoun County ,Mathematics,English Learners,24,40,41
Div,53,Loudoun County ,Remote English: Reading,English Learners,55,,
Div,53,Loudoun County ,Science,English Learners,11,21,23
Div,53,Loudoun County ,Remote Science,English Learners,31,,
Div,53,Loudoun County ,Remote Mathematics,English Learners,58,,
Div,53,Loudoun County ,English: Reading,Female,81,82,82
Div,53,Loudoun County ,English: Writing,Female,86,86,85
Div,53,Loudoun County ,History and Social Sciences,Female,66,79,78
Div,53,Loudoun County ,Mathematics,Female,63,73,75
Div,53,Loudoun County ,Remote Mathematics,Female,81,,
Div,53,Loudoun County ,Remote English: Reading,Female,87,,
Div,53,Loudoun County ,Remote Science,Female,81,,
Div,53,Loudoun County ,Science,Female,71,73,73
Div,53,Loudoun County ,English: Reading,Hispanic,55,60,58
Div,53,Loudoun County ,English: Writing,Hispanic,61,62,62
Div,53,Loudoun County ,History and Social Sciences,Hispanic,52,61,60
Div,53,Loudoun County ,Mathematics,Hispanic,35,52,52
Div,53,Loudoun County ,Remote English: Reading,Hispanic,69,,
Div,53,Loudoun County ,Remote Science,Hispanic,54,,
Div,53,Loudoun County ,Science,Hispanic,44,53,52
Div,53,Loudoun County ,Remote Mathematics,Hispanic,64,,
Div,53,Loudoun County ,English: Reading,Male,77,79,78
Div,53,Loudoun County ,English: Writing,Male,77,77,76
Div,53,Loudoun County ,History and Social Sciences,Male,75,83,81
Div,53,Loudoun County ,Mathematics,Male,64,75,77
Div,53,Loudoun County ,Remote English: Reading,Male,81,,
Div,53,Loudoun County ,Remote Science,Male,80,,
Div,53,Loudoun County ,Science,Male,73,76,75
Div,53,Loudoun County ,Remote Mathematics,Male,75,,
Div,53,Loudoun County ,English: Reading,Multiple Races,84,84,84
Div,53,Loudoun County ,English: Writing,Multiple Races,86,80,84
Div,53,Loudoun County ,History and Social Sciences,Multiple Races,<,82,83
Div,53,Loudoun County ,Mathematics,Multiple Races,67,75,79
Div,53,Loudoun County ,Science,Multiple Races,76,77,79
Div,53,Loudoun County ,Remote English: Reading,Multiple Races,81,,
Div,53,Loudoun County ,Remote Mathematics,Multiple Races,55,,
Div,53,Loudoun County ,Remote Science,Multiple Races,77,,
Div,53,Loudoun County ,English: Reading,Students with Disabilities,51,50,50
Div,53,Loudoun County ,English: Writing,Students with Disabilities,43,42,46
Div,53,Loudoun County ,History and Social Sciences,Students with Disabilities,76,53,50
Div,53,Loudoun County ,Mathematics,Students with Disabilities,37,45,48
Div,53,Loudoun County ,Remote Science,Students with Disabilities,42,,
Div,53,Loudoun County ,Remote Mathematics,Students with Disabilities,50,,
Div,53,Loudoun County ,Science,Students with Disabilities,43,48,48
Div,53,Loudoun County ,Remote English: Reading,Students with Disabilities,59,,
Div,53,Loudoun County ,English: Reading,White,83,84,84
Div,53,Loudoun County ,English: Writing,White,85,84,83
Div,53,Loudoun County ,History and Social Sciences,White,70,85,83
Div,53,Loudoun County ,Mathematics,White,66,77,81
Div,53,Loudoun County ,Science,White,78,80,80
Div,53,Loudoun County ,Remote Mathematics,White,70,,
Div,53,Loudoun County ,Remote Science,White,73,,
Div,53,Loudoun County ,Remote English: Reading,White,77,,
Div,54,Louisa County ,English: Reading,All Students,77,75,76
Div,54,Louisa County ,English: Writing,All Students,84,57,69
Div,54,Louisa County ,History and Social Sciences,All Students,<,72,75
Div,54,Louisa County ,Mathematics,All Students,63,75,79
Div,54,Louisa County ,Remote English: Reading,All Students,<,,
Div,54,Louisa County ,Remote Mathematics,All Students,<,,
Div,54,Louisa County ,Science,All Students,66,77,78
Div,54,Louisa County ,Remote Science,All Students,<,,
Div,54,Louisa County ,English: Reading,Asian,89,85,92
Div,54,Louisa County ,English: Writing,Asian,<,<,<
Div,54,Louisa County ,History and Social Sciences,Asian,,100,<
Div,54,Louisa County ,Mathematics,Asian,81,90,95
Div,54,Louisa County ,Science,Asian,90,83,91
Div,54,Louisa County ,English: Reading,Black,65,62,67
Div,54,Louisa County ,English: Writing,Black,77,47,45
Div,54,Louisa County ,History and Social Sciences,Black,<,59,61
Div,54,Louisa County ,Mathematics,Black,47,60,65
Div,54,Louisa County ,Science,Black,47,66,64
Div,54,Louisa County ,Remote English: Reading,Black,<,,
Div,54,Louisa County ,Remote Mathematics,Black,<,,
Div,54,Louisa County ,English: Reading,Economically Disadvantaged,65,66,68
Div,54,Louisa County ,English: Writing,Economically Disadvantaged,80,45,52
Div,54,Louisa County ,History and Social Sciences,Economically Disadvantaged,<,60,66
Div,54,Louisa County ,Mathematics,Economically Disadvantaged,49,65,69
Div,54,Louisa County ,Remote Mathematics,Economically Disadvantaged,<,,
Div,54,Louisa County ,Remote English: Reading,Economically Disadvantaged,<,,
Div,54,Louisa County ,Remote Science,Economically Disadvantaged,<,,
Div,54,Louisa County ,Science,Economically Disadvantaged,51,66,67
Div,54,Louisa County ,English: Reading,English Learners,28,34,42
Div,54,Louisa County ,English: Writing,English Learners,<,<,18
Div,54,Louisa County ,History and Social Sciences,English Learners,,50,53
Div,54,Louisa County ,Mathematics,English Learners,44,55,61
Div,54,Louisa County ,Science,English Learners,23,46,28
Div,54,Louisa County ,English: Reading,Female,80,78,78
Div,54,Louisa County ,English: Writing,Female,87,67,76
Div,54,Louisa County ,History and Social Sciences,Female,<,72,73
Div,54,Louisa County ,Mathematics,Female,66,76,79
Div,54,Louisa County ,Remote Mathematics,Female,<,,
Div,54,Louisa County ,Science,Female,64,78,77
Div,54,Louisa County ,Remote English: Reading,Female,<,,
Div,54,Louisa County ,English: Reading,Hispanic,69,73,66
Div,54,Louisa County ,English: Writing,Hispanic,<,61,52
Div,54,Louisa County ,History and Social Sciences,Hispanic,,72,67
Div,54,Louisa County ,Mathematics,Hispanic,62,71,74
Div,54,Louisa County ,Remote Mathematics,Hispanic,<,,
Div,54,Louisa County ,Science,Hispanic,60,79,60
Div,54,Louisa County ,Remote English: Reading,Hispanic,<,,
Div,54,Louisa County ,English: Reading,Male,73,72,75
Div,54,Louisa County ,English: Writing,Male,80,46,61
Div,54,Louisa County ,History and Social Sciences,Male,<,72,77
Div,54,Louisa County ,Mathematics,Male,61,74,78
Div,54,Louisa County ,Remote English: Reading,Male,<,,
Div,54,Louisa County ,Remote Mathematics,Male,<,,
Div,54,Louisa County ,Remote Science,Male,<,,
Div,54,Louisa County ,Science,Male,69,77,79
Div,54,Louisa County ,English: Reading,Multiple Races,72,71,72
Div,54,Louisa County ,English: Writing,Multiple Races,90,63,64
Div,54,Louisa County ,History and Social Sciences,Multiple Races,<,57,73
Div,54,Louisa County ,Mathematics,Multiple Races,53,70,74
Div,54,Louisa County ,Science,Multiple Races,49,74,70
Div,54,Louisa County ,English: Reading,Students with Disabilities,47,45,46
Div,54,Louisa County ,English: Writing,Students with Disabilities,38,7,20
Div,54,Louisa County ,History and Social Sciences,Students with Disabilities,<,41,40
Div,54,Louisa County ,Mathematics,Students with Disabilities,39,46,50
Div,54,Louisa County ,Science,Students with Disabilities,35,44,48
Div,54,Louisa County ,English: Reading,White,80,78,80
Div,54,Louisa County ,English: Writing,White,87,57,77
Div,54,Louisa County ,History and Social Sciences,White,<,77,80
Div,54,Louisa County ,Mathematics,White,68,79,82
Div,54,Louisa County ,Remote English: Reading,White,<,,
Div,54,Louisa County ,Remote Mathematics,White,<,,
Div,54,Louisa County ,Science,White,72,79,84
Div,54,Louisa County ,Remote Science,White,<,,
Div,55,Lunenburg County ,English: Reading,All Students,60,61,64
Div,55,Lunenburg County ,English: Writing,All Students,52,61,59
Div,55,Lunenburg County ,History and Social Sciences,All Students,35,56,56
Div,55,Lunenburg County ,Mathematics,All Students,33,56,61
Div,55,Lunenburg County ,Science,All Students,49,63,63
Div,55,Lunenburg County ,English: Reading,Asian,<,<,<
Div,55,Lunenburg County ,English: Writing,Asian,<,<,<
Div,55,Lunenburg County ,History and Social Sciences,Asian,<,<,<
Div,55,Lunenburg County ,Mathematics,Asian,<,<,<
Div,55,Lunenburg County ,Science,Asian,<,<,<
Div,55,Lunenburg County ,English: Reading,Black,48,51,58
Div,55,Lunenburg County ,English: Writing,Black,39,55,44
Div,55,Lunenburg County ,History and Social Sciences,Black,18,43,40
Div,55,Lunenburg County ,Mathematics,Black,22,43,52
Div,55,Lunenburg County ,Science,Black,36,50,48
Div,55,Lunenburg County ,English: Reading,Economically Disadvantaged,52,56,60
Div,55,Lunenburg County ,English: Writing,Economically Disadvantaged,43,55,54
Div,55,Lunenburg County ,History and Social Sciences,Economically Disadvantaged,26,50,54
Div,55,Lunenburg County ,Mathematics,Economically Disadvantaged,24,51,55
Div,55,Lunenburg County ,Science,Economically Disadvantaged,40,55,57
Div,55,Lunenburg County ,English: Reading,English Learners,24,28,26
Div,55,Lunenburg County ,English: Writing,English Learners,<,<,29
Div,55,Lunenburg County ,History and Social Sciences,English Learners,33,20,28
Div,55,Lunenburg County ,Mathematics,English Learners,16,44,46
Div,55,Lunenburg County ,Science,English Learners,0,8,8
Div,55,Lunenburg County ,English: Reading,Female,60,63,66
Div,55,Lunenburg County ,English: Writing,Female,62,61,67
Div,55,Lunenburg County ,History and Social Sciences,Female,30,50,55
Div,55,Lunenburg County ,Mathematics,Female,32,55,60
Div,55,Lunenburg County ,Science,Female,48,61,60
Div,55,Lunenburg County ,English: Reading,Hispanic,48,50,56
Div,55,Lunenburg County ,English: Writing,Hispanic,48,45,59
Div,55,Lunenburg County ,History and Social Sciences,Hispanic,34,40,55
Div,55,Lunenburg County ,Mathematics,Hispanic,32,58,63
Div,55,Lunenburg County ,Science,Hispanic,29,47,47
Div,55,Lunenburg County ,English: Reading,Male,59,59,63
Div,55,Lunenburg County ,English: Writing,Male,42,61,52
Div,55,Lunenburg County ,History and Social Sciences,Male,40,62,57
Div,55,Lunenburg County ,Mathematics,Male,34,57,62
Div,55,Lunenburg County ,Science,Male,50,64,66
Div,55,Lunenburg County ,English: Reading,Multiple Races,48,51,54
Div,55,Lunenburg County ,English: Writing,Multiple Races,59,71,64
Div,55,Lunenburg County ,History and Social Sciences,Multiple Races,32,53,48
Div,55,Lunenburg County ,Mathematics,Multiple Races,20,44,43
Div,55,Lunenburg County ,Science,Multiple Races,44,68,67
Div,55,Lunenburg County ,English: Reading,Students with Disabilities,25,25,36
Div,55,Lunenburg County ,English: Writing,Students with Disabilities,13,17,20
Div,55,Lunenburg County ,History and Social Sciences,Students with Disabilities,21,25,22
Div,55,Lunenburg County ,Mathematics,Students with Disabilities,18,27,33
Div,55,Lunenburg County ,Science,Students with Disabilities,17,38,27
Div,55,Lunenburg County ,English: Reading,White,71,71,72
Div,55,Lunenburg County ,English: Writing,White,60,66,68
Div,55,Lunenburg County ,History and Social Sciences,White,45,70,66
Div,55,Lunenburg County ,Mathematics,White,42,65,67
Div,55,Lunenburg County ,Science,White,63,74,76
Div,115,Lynchburg City ,English: Reading,All Students,60,63,59
Div,115,Lynchburg City ,English: Writing,All Students,46,49,45
Div,115,Lynchburg City ,History and Social Sciences,All Students,49,57,55
Div,115,Lynchburg City ,Mathematics,All Students,36,50,50
Div,115,Lynchburg City ,Remote English: Reading,All Students,65,,
Div,115,Lynchburg City ,Remote Mathematics,All Students,44,,
Div,115,Lynchburg City ,Science,All Students,46,55,54
Div,115,Lynchburg City ,Remote Science,All Students,38,,
Div,115,Lynchburg City ,English: Reading,Asian,80,83,81
Div,115,Lynchburg City ,English: Writing,Asian,93,60,79
Div,115,Lynchburg City ,History and Social Sciences,Asian,77,89,81
Div,115,Lynchburg City ,Mathematics,Asian,69,74,71
Div,115,Lynchburg City ,Remote Mathematics,Asian,<,,
Div,115,Lynchburg City ,Science,Asian,75,79,67
Div,115,Lynchburg City ,Remote Science,Asian,<,,
Div,115,Lynchburg City ,Remote English: Reading,Asian,<,,
Div,115,Lynchburg City ,English: Reading,Black,45,49,45
Div,115,Lynchburg City ,English: Writing,Black,27,30,26
Div,115,Lynchburg City ,History and Social Sciences,Black,30,41,39
Div,115,Lynchburg City ,Mathematics,Black,17,35,36
Div,115,Lynchburg City ,Remote Mathematics,Black,37,,
Div,115,Lynchburg City ,Science,Black,24,35,37
Div,115,Lynchburg City ,Remote Science,Black,35,,
Div,115,Lynchburg City ,Remote English: Reading,Black,59,,
Div,115,Lynchburg City ,English: Reading,Economically Disadvantaged,48,54,48
Div,115,Lynchburg City ,English: Writing,Economically Disadvantaged,31,36,32
Div,115,Lynchburg City ,History and Social Sciences,Economically Disadvantaged,35,47,45
Div,115,Lynchburg City ,Mathematics,Economically Disadvantaged,20,39,41
Div,115,Lynchburg City ,Science,Economically Disadvantaged,30,41,43
Div,115,Lynchburg City ,Remote Science,Economically Disadvantaged,17,,
Div,115,Lynchburg City ,Remote Mathematics,Economically Disadvantaged,35,,
Div,115,Lynchburg City ,Remote English: Reading,Economically Disadvantaged,62,,
Div,115,Lynchburg City ,English: Reading,English Learners,24,27,26
Div,115,Lynchburg City ,English: Writing,English Learners,<,<,9
Div,115,Lynchburg City ,History and Social Sciences,English Learners,46,30,30
Div,115,Lynchburg City ,Mathematics,English Learners,16,35,37
Div,115,Lynchburg City ,Science,English Learners,13,25,24
Div,115,Lynchburg City ,Remote Science,English Learners,<,,
Div,115,Lynchburg City ,Remote English: Reading,English Learners,<,,
Div,115,Lynchburg City ,Remote Mathematics,English Learners,<,,
Div,115,Lynchburg City ,English: Reading,Female,63,66,62
Div,115,Lynchburg City ,English: Writing,Female,49,56,50
Div,115,Lynchburg City ,History and Social Sciences,Female,47,56,57
Div,115,Lynchburg City ,Mathematics,Female,34,50,49
Div,115,Lynchburg City ,Remote Science,Female,31,,
Div,115,Lynchburg City ,Remote Mathematics,Female,37,,
Div,115,Lynchburg City ,Remote English: Reading,Female,64,,
Div,115,Lynchburg City ,Science,Female,45,53,53
Div,115,Lynchburg City ,English: Reading,Hispanic,58,62,55
Div,115,Lynchburg City ,English: Writing,Hispanic,60,57,46
Div,115,Lynchburg City ,History and Social Sciences,Hispanic,55,60,57
Div,115,Lynchburg City ,Mathematics,Hispanic,32,53,49
Div,115,Lynchburg City ,Science,Hispanic,39,64,51
Div,115,Lynchburg City ,Remote Mathematics,Hispanic,<,,
Div,115,Lynchburg City ,Remote English: Reading,Hispanic,<,,
Div,115,Lynchburg City ,Remote Science,Hispanic,<,,
Div,115,Lynchburg City ,English: Reading,Male,57,60,57
Div,115,Lynchburg City ,English: Writing,Male,43,43,40
Div,115,Lynchburg City ,History and Social Sciences,Male,51,58,53
Div,115,Lynchburg City ,Mathematics,Male,37,51,51
Div,115,Lynchburg City ,Science,Male,47,56,55
Div,115,Lynchburg City ,Remote English: Reading,Male,66,,
Div,115,Lynchburg City ,Remote Science,Male,50,,
Div,115,Lynchburg City ,Remote Mathematics,Male,51,,
Div,115,Lynchburg City ,English: Reading,Multiple Races,64,67,63
Div,115,Lynchburg City ,English: Writing,Multiple Races,60,44,47
Div,115,Lynchburg City ,History and Social Sciences,Multiple Races,49,60,62
Div,115,Lynchburg City ,Mathematics,Multiple Races,37,53,51
Div,115,Lynchburg City ,Remote Science,Multiple Races,<,,
Div,115,Lynchburg City ,Science,Multiple Races,47,59,50
Div,115,Lynchburg City ,Remote Mathematics,Multiple Races,33,,
Div,115,Lynchburg City ,Remote English: Reading,Multiple Races,63,,
Div,115,Lynchburg City ,English: Reading,Students with Disabilities,30,35,30
Div,115,Lynchburg City ,English: Writing,Students with Disabilities,28,11,10
Div,115,Lynchburg City ,History and Social Sciences,Students with Disabilities,26,27,20
Div,115,Lynchburg City ,Mathematics,Students with Disabilities,22,31,30
Div,115,Lynchburg City ,Remote Mathematics,Students with Disabilities,32,,
Div,115,Lynchburg City ,Remote English: Reading,Students with Disabilities,44,,
Div,115,Lynchburg City ,Remote Science,Students with Disabilities,<,,
Div,115,Lynchburg City ,Science,Students with Disabilities,21,31,28
Div,115,Lynchburg City ,English: Reading,White,81,84,81
Div,115,Lynchburg City ,English: Writing,White,63,75,73
Div,115,Lynchburg City ,History and Social Sciences,White,72,80,79
Div,115,Lynchburg City ,Mathematics,White,60,72,72
Div,115,Lynchburg City ,Remote Mathematics,White,59,,
Div,115,Lynchburg City ,Remote English: Reading,White,78,,
Div,115,Lynchburg City ,Science,White,72,78,81
Div,115,Lynchburg City ,Remote Science,White,29,,
Div,56,Madison County ,English: Reading,All Students,56,60,62
Div,56,Madison County ,English: Writing,All Students,39,53,56
Div,56,Madison County ,History and Social Sciences,All Students,44,53,58
Div,56,Madison County ,Mathematics,All Students,35,51,54
Div,56,Madison County ,Science,All Students,43,52,60
Div,56,Madison County ,Remote Mathematics,All Students,36,,
Div,56,Madison County ,Remote Science,All Students,<,,
Div,56,Madison County ,Remote English: Reading,All Students,58,,
Div,56,Madison County ,English: Reading,Asian,,<,<
Div,56,Madison County ,History and Social Sciences,Asian,<,<,
Div,56,Madison County ,Mathematics,Asian,<,<,<
Div,56,Madison County ,Science,Asian,<,,<
Div,56,Madison County ,English: Reading,Black,29,32,37
Div,56,Madison County ,English: Writing,Black,16,19,20
Div,56,Madison County ,History and Social Sciences,Black,24,29,22
